ISIN,Values
XS1704789590,636808.0791
XS2156236296,636656.3608
US80282KAU07,636638.9206
DE000CZ40M39,636548.7409
US42250PAB94,636464.4833
XS1801905628,636390.6511
US096630AE83,636365.3083
US12189LAL53,636354.1
US655844BL13,636295.3286
US91912EAA38,636281.6298
US269246BP88,636257.0667
XS1900101046,636200.8307
JP525021CK11,636094.2375
US29273RBK41,635948.8
XS1829217345,635916.8502
US87089HAB96,635862.9444
FR0011527241,635845.4183
FR0012516417,635790.8645
US45687AAP75,635626.2917
US30251BAC28,635580.5778
XS1134519120,635555.506
FR0013176310,635522.2627
FR0013383213,635452.4546
XS0937853983,635432.5186
US454889AT36,635417.5014
US444859BL55,635105.3611
XS1584122763,634955.4862
XS1109950755,634950.1014
US49327M2X13,634947.6
BE6228266902,634942.3412
XS1121177767,634854.5676
US927804FL36,634799.2222
XS1185941850,634749.5066
US59284MAA27,634663.2887
US12625GAD60,634622.1944
XS1891336932,634509.7421
DE000A19B8E2,634484.3611
US85434VAA61,634417.2083
US444859BA90,634404.3
FR0013381704,634385.7393
US045054AF03,634385.4167
US444859BN12,634358.9167
XS0454773713,634329.7121
US361435AA82,634183.4667
FR0013247202,634118.6255
CA12657ZBB81,634086.1233
US559080AN68,634060.9167
XS1328187627,634059.1061
FR0013322989,633993.2861
US832248AZ15,633967.7
XS1528141788,633859.3316
US60687YAZ25,633655.35
XS1509084775,633616.3333
XS1991188548,633553
US438516BB13,633339.4739
US40052VAG95,633315.8347
XS1527192485,633262.7294
XS1621087516,633147.406
XS1326311070,633115.7121
US045054AD54,633106.25
US29379VBR33,633035.7639
XS1823300949,633024.2371
US25243YAV11,633022.9306
FR0013397288,632978.4207
US931142CH46,632966.0571
XS1145750037,632937.0511
XS1231153096,632903.4488
US126408HS51,632846.7778
XS1321149434,632827.4307
US82937TAD46,632758.6111
US125523CC23,632633.6707
XS1408421763,632588.8772
FR0012199065,632569.9328
FR0011951771,632421.6562
US89236TEL52,632367.6
XS0600103401,632307
US906548CH30,632304.0694
US44107TAY29,632172.8075
US46849LTE10,632172
US14913Q2E80,632119.3
XS1575992596,632055.2845
US606822BE37,631976.4583
US314890AB05,631891.5333
US70109HAN52,631881.4722
XS0896144655,631852.2041
FR0013375284,631821.0479
US92857WAZ32,631816.574
US681919BB11,631808.2333
XS1435229460,631755.6077
BE0002420926,631710.0257
XS0855167523,631683.2691
US67077MAR97,631526.3962
US478375AS78,631503.1818
XS2063268754,631455.4367
US29379VBM46,631356.25
IT0006729377,631331.8945
US539830BC24,631329.5
XS2001278899,631308.9074
XS1867412006,631274.05
US39138QAC96,631199.875
FR0013220258,631058.2331
XS0827999318,630992.665
XS1578127778,630989.0315
XS1981060624,630970.6389
XS0702140756,630951.0302
XS1032529205,630503.1928
US456472AC33,630489.4444
XS1117292554,630446.6446
US26443TAA43,630231.0833
XS1031019562,630218.4705
JP582666CJ98,630212.1614
US828807DD68,630211.3
US665772CB35,630206.7333
US761713AT36,630024.175
US02361DAR17,630017.6667
XS1246732249,629998.4387
US268317AP93,629986.0833
US219350AW53,629985.8056
XS1652855815,629959.2099
US69351UAU79,629812.0792
XS2014454933,629733.6667
US606822BB97,629487.5556
US26884TAS15,629436
US575634AT77,629415.1111
XS1721051495,629309.3214
US67066GAJ31,629307.3889
US059514AE90,629266.4167
CA39191ZAJ80,629234.1212
XS2078409716,629185.5142
XS1111428402,629054.9633
XS1091654761,629054.7516
XS1485643610,628952.5992
US62947QAY44,628937.75
US88579YAZ43,628849.2639
XS2034822564,628847.0333
XS0954706023,628812.1892
US677050AC00,628794.625
US045054AL70,628740.5
XS0942094805,628665.719
XS1861226238,628632.1
US26442CAP95,628567.25
FR0013385655,628398.7699
XS1849550592,628384.5896
XS1140300663,628382.1187
US124900AD38,628377.7
XS1377745937,628370.4271
DE000A1HRVD5,628353.9318
DE000BHY0GB5,628168.3968
FR0013509643,628062.4789
US892330AD30,628031.3333
XS1765875718,627787.1657
US655844BJ66,627781.2
FR0012968931,627769.9929
XS1548865911,627759.7667
XS2177555062,627720.2072
US62912XAC83,627697.2222
CA07813ZBT09,627686.9913
XS1004874621,627552.7746
XS2158482211,627432.65
XS2009861480,627322.163
DE000A19UR79,627303.4766
US24422ETV10,627286.8667
US045054AJ25,627226
XS1793224632,627171.148
US26884TAT97,627169.8
US589331AS67,627025
XS2083188701,626988.3333
XS1291004270,626972.9114
US11271RAB50,626936.9
XS1567174526,626816.2173
US29250RAU05,626693.8
US89417EAL39,626606.5833
XS1851278421,626592.0457
XS0707430947,626566.0008
US23338VAE65,626525.2222
US00817YAJ73,626474.5
DE000A2RWZZ6,626460.4145
US761713AY21,626448.9306
XS1529684695,626438.6922
XS1915689746,626419.2051
ES0205061007,626413.3593
XS0918600668,626321.1441
BE6321076711,626253.193
XS1854166078,626096.6795
US24422EUK36,626094.1
XS1145526825,626067.3762
CA29251ZBC01,625997.8478
XS1239502328,625908.7251
US80685XAB73,625850.7333
US209111FL29,625819.2361
US438516BT21,625609.6667
FR0013506516,625605.9554
US95040QAF19,625543.25
US04010LAV53,625487.5
US446413AH98,625472.9333
XS1193213953,625411.2257
XS0798504030,625400.7854
XS1989708836,625390.8576
US24422EUQ06,625368
US92344GAX43,625360.8259
US053807AS28,625351.4514
XS1815135352,625320.3993
US472319AC60,625319.4722
XS1936208252,625315.8138
XS1115490523,625310.3367
XS2114807691,625309.5703
XS2168040744,625251.3333
US020002AU59,625240.2778
US963320AX45,625225
JP525021DJ70,625098.6359
US023551AF16,625084.441
DE000A1R0691,625063.5299
US493738AE83,625062.6
FR0013251170,625022.2431
US36120PAC77,625020.8333
XS1623616783,624981.7361
XS1531347661,624940.5985
US709599AY03,624933.6
XS1388661735,624916.4538
BE0002629104,624909.5834
US651639AV85,624842.9306
XS1716245094,624815.9447
XS1391625289,624765.1334
XS1565064273,624732.3333
CA44810ZAP59,624671.9293
US14913QAA76,624602.8
US92340LAF67,624584.9333
US05565EAR62,624528
XS2051734981,624453.0207
XS2163089563,624418.6424
US341081EQ63,624391.5355
XS1028952312,624383.6489
US89352HAX70,624322.4722
XS0795877454,624302.86
XS2100404800,624247
US22822VAQ41,624064.75
XS1693281617,624041.015
XS1241701413,624002.2448
US373298CF37,623881.4444
FR0013414091,623865.4744
XS1292352843,623805.1563
US04685A2B67,623787.2
US025932AL88,623725.58
XS1957442541,623725.2935
XS1843459600,623629.9727
US776743AJ55,623625
BE0002644251,623540.3331
US49327M2S28,623491
US31572UAG13,623433.3333
US74005PBA12,623430.0333
US780097BN03,623305.7
US911312BC97,623302.8
US44920UAK43,623232.5635
US655044AR65,623188.3333
FR0013165677,623076.3957
XS1650055624,623074.2
FR0013121753,623051.3042
XS1937093547,622996.4505
US95040QAH74,622995.2208
US00914AAG76,622938.2033
XS0792911298,622925.6167
US88579YAR27,622818.35
US00115AAH23,622754.75
FR0013266350,622648.7852
US502431AL33,622570.2472
US30251BAB45,622529.6667
US494550AT30,622467.8889
DE000A1ZY989,622366.8841
US81783HAA32,622363.3667
XS2187529180,622318.1374
CA663307AM84,622207.0523
US595620AB14,622072
XS2002491780,622048.8732
XS1843434108,622047.4423
XS1748392559,622046.9
DE000A2G8VT5,622024.7732
FR0013506862,621957.4491
XS0990109240,621912.5174
FR0012766889,621810.0756
FR0013397320,621794.3026
DE000A2BPA51,621739.0352
US03040WAX39,621464.3333
FR0011780808,621344.5307
XS1981054221,621224.6493
US05552JAA79,621144.6667
US03076CAG15,620991.3111
XS1307369717,620967.2866
XS1771723167,620964.4262
XS1506398244,620957.7967
US44920UAJ79,620732
US224044CC99,620721
XS1734533372,620628.1787
XS1875331636,620557.0959
US126408HB27,620514.2167
DE000A182VT2,620475.0729
US754730AG43,620434.8333
US20605PAG63,620392.1167
US98389BAX82,620328.3333
FR0013169885,620316.3889
DE000A2LQ5M4,620241.5326
US16892DAB47,620230.2667
US428236BV43,620212.5219
XS2009943379,620178.8468
XS2066706735,620173.2354
XS1769818227,620126.0049
US00912XAQ79,620121.9
US88579YAF88,620062.0667
US423012AE38,620031.5
US23371DAB01,620021.9683
XS0798790027,619983.9084
US14913R2C07,619944.7667
US26442UAE47,619928
XS1084958989,619875.2332
US070101AH36,619847.9444
CA29250NAX36,619760.872
US82845LAA89,619755.6167
XS1854532949,619673.486
US532522AB57,619649.7197
XS1219462543,619631.4999
US701094AM61,619511.325
FR0013422227,619495.4449
DE000BHY0BP6,619474.8271
XS1293571425,619467.6697
US02665WDF59,619421
FR0012206993,619357.2516
XS1395060491,619353.2564
US654106AD51,619313.2083
US373334KN09,619255.5
US25746UBD00,619214.8444
XS1785458172,619168.3261
XS1694801256,619160.4795
XS1269854870,619125.1371
XS2154347293,619117.1276
US638671AC19,619088.6
FR0012448025,619069.2059
XS2149368529,619059.6188
DE000A1ZZ028,619040.7118
US828807DB03,618975.25
US111021AN11,618927.2222
XS1787477543,618873.6676
US10373QAU40,618825.0744
US756109AU84,618785.2306
XS1629363109,618779.1
XS1564337993,618661.2279
XS1492825481,618613.8201
XS1223842847,618587.506
XS1801129286,618574.2663
US260543CL56,618403.125
US532457BH00,618352.8256
XS1794394848,618285.1866
XS1400165350,618268.0321
US29736RAG56,618116.7125
US744448CG45,618092
XS1496345684,617973.7333
XS2030333038,617904.1667
US369550AT59,617903.5
US277432AL49,617877.5
XS1432384664,617835.6948
XS1231153765,617691.5054
US842400FQ14,617665.5
DE000LB1B2E5,617654.3099
US86803UAC53,617575.8
XS1485603408,617538
XS1493724584,617537.9005
FR0013421369,617433.9367
XS1533928971,617366.1865
US57385LAB45,617209
US126408HA44,617208.3
FR0013044278,617187.2101
DE000A11QSB8,617185.7981
XS1079320203,617180.8704
CA06368AAA84,617102.6622
JP582666CG91,617088.1432
XS1405767515,617032.718
US595620AP00,617026.875
DE000A28VQC4,617014.9758
XS1948630634,617000.6159
XS2052321093,616926.6982
XS1378780891,616881.2922
US983024AF77,616878.25
DE000A188WW1,616877.6935
US460690BQ26,616696.5
XS1649193403,616620.9432
US70109HAM79,616573.3333
XS1823485039,616568.5869
US87971MBK80,616548.0556
US18600TAA07,616547
XS2090807293,616546.6024
XS1963553919,616517.3643
US88322YAL56,616457.8
XS1582205040,616435.5142
DE000A194DE7,616418.7098
US906548CJ95,616408.9717
XS2160857798,616352.9407
XS1317732771,616318.7924
US110122AU20,616290.5833
XS1628031582,616289.2
XS1622193750,616132.5357
US665772CJ60,616129.7222
US05579HAC60,616122.4
US03027XAL47,616104.9
US449786BJ07,616102.7667
XS1909057306,615868.6895
US44891ABJ51,615838.3917
XS2150090764,615837.0542
XS2176605306,615803.4957
XS2101828452,615777.3833
US114259AU84,615755.25
XS1843434793,615754.331
US053611AJ82,615718.8333
XS2052951600,615698.6667
XS1586337872,615666.4278
XS1291448824,615559.0208
US857477BD43,615531.7639
XS1624183197,615442.8667
BE0002239086,615335.0807
US74977RCM43,615204.8389
DE000CZ40MM4,615188.3975
US867229AD85,615028.4167
XS1725553066,614946.6801
US12626PAN33,614911.1389
XS2001183164,614798.4976
XS2179959817,614725.5544
US882389CC14,614700.8
US760759AM22,614694.2694
XS1215181980,614620.3761
US89400PAE34,614604.4667
US04010LAR42,614518.95
XS2126169742,614495.2859
FR0013505559,614481.17
XS1396367911,614448.9107
US494368BY83,614362.4167
XS1912654321,614267.9224
XS2013531061,614118
XS1820748538,614029.0334
US23371DAA28,613992.0315
US059165EC09,613900.5731
XS1374393103,613881.658
XS1523250295,613874.6503
DE000A19NS93,613800.768
FR0013386372,613755.6595
XS2188681774,613737
XS1003017099,613705.417
US25746UCC18,613705.35
XS1980270810,613688.8517
US67077MAS70,613667.4482
US097023CG82,613633.2
XS1501367921,613611.8649
US00206RHT23,613536.0906
XS1415535340,613530.1035
XS2084488209,613503.841
XS1293087703,613431.5878
XS2102357105,613377.5357
XS1705553250,613367.1974
XS1720192696,613340.3509
XS2175848170,613317.094
FR0013365285,613291.3494
XS2178957077,613261.209
XS1529614726,613257.0911
US032095AH42,613214.25
US049560AS49,613177.375
US134429BE86,613168.4032
XS1002933072,613154.0447
XS1135309794,613152.009
XS1498408936,613109.9667
US337932AL12,613082.7333
US22822VAN10,612988.8111
XS2180856440,612905.8667
US189754AA23,612842.7
FR0013262284,612692.1817
XS0969795680,612590.9337
XS0213026197,612494.9819
FR0011344076,612473.5078
XS2180916871,612429.3161
US26443TAC09,612406.2389
XS1457499645,612351.1
US315786AC73,612310.4167
XS1622745203,612295.6
XS1401125346,612253.2687
XS1591781452,612248.7188
XS1372911690,612246.9021
US125523AY60,612246.2157
US67077MAF59,612227.4679
US92345YAG17,612144.5417
XS1402177601,612114.9067
US071813BW82,612112.0556
XS2177552390,612104.2634
JP525021AH18,612032.1471
US88579YAU55,611987.95
US718549AH14,611980.5
DE000A2TSDD4,611859.2921
XS1578212299,611859.1153
US15189XAM02,611852.5833
FR0013419736,611837.0089
DE000BHY0GS9,611744.1388
US677050AN64,611707.25
US494368BV45,611706.1111
XS0403958498,611690.0106
XS1692836726,611671.942
XS1664647499,611647.7122
XS1733841735,611561.9583
FR0013210416,611505.4165
US202795JG61,611501.775
XS1681520786,611467.7593
ES0205032024,611423.458
BE0002290592,611410.1841
XS0942388462,611396.2004
XS1508831051,611392.5729
XS1823518730,611300.3132
US026874BS54,611299.9449
US59284MAC82,611262.5556
XS1191320297,611175.8325
XS1862518062,611162.2162
US69353RFP82,611140.8
FR0013509627,611122.6398
FR0013043999,611109.951
US81373PAA12,611042.6667
US501044DF54,610989.9028
US29446MAG78,610929.8889
US049560AQ82,610914.4125
US565849AB20,610878.5222
XS1785356251,610794.7112
US98422HAA41,610790.25
US478375AU25,610587.5
XS1621351045,610541.6208
XS1831038143,610402.2
XS1587035996,610382.1667
XS0113731433,610333.7331
XS1577950667,610274.0075
US30036FAA93,610262.9167
US67103HAJ68,610246.3333
XS2064302735,610224.9002
US6944PL2B41,610073.6
US00388WAH43,610038.8889
FR0011075043,610036.5172
XS1951927315,610017.3501
XS1788494257,609937.7538
XS1395010397,609926.5237
US82939GAJ76,609908.8889
XS1482736185,609891.0224
FR0013170834,609831.1928
XS1753808929,609814.6486
US976843BJ00,609671.7
DE000A1ZLUN1,609566.9125
XS1490622971,609501.9
US95040QAL86,609071.3333
XS1963849440,609065.8283
XS1051076922,609065.2923
FR0012861821,608998.9945
US898339AB22,608884.5
XS2170736180,608869.9734
US126117AS92,608856.9972
US136385AZ48,608842.8667
XS1141810991,608815.3722
XS1928480166,608740.3484
US760759AK65,608706.3575
XS1694219780,608651.4075
XS1717355561,608639.7031
XS1527526799,608588.024
XS1986416268,608583.024
XS1117300084,608575.9701
XS2019976070,608557.6217
US03073EAQ89,608384.5556
XS1691909920,608352.3128
US059165EH95,608345.1111
US46115HBP10,608324.7222
FR0013248507,608307.5378
US037735CY10,608295.7778
XS1449707055,608295.5776
XS1418835002,608238.9677
US62947QAX60,608238.9167
US854502AH46,608236.5278
XS0466149506,608217.1012
XS1319817323,608120.0271
XS1505890530,608068.95
XS2182067350,608065.9589
FR0013264405,608003.4277
FR0013335767,607993.9804
US00928QAS03,607942.9778
XS1241577490,607914.8152
XS1405780617,607909.8152
XS1250034276,607907.4679
FR0012599892,607894.3487
US24422EVD83,607886.9806
XS1317708805,607788.5054
US26443TAB26,607760.25
US896516AA97,607732.7213
XS1901137361,607724.5714
XS1811198701,607717.6742
XS1234953575,607589.5213
XS1485603747,607413.1234
XS1562601424,607400.2646
US059597AE41,607394.5625
XS1685653302,607383.1953
US92340LAD10,607366.1458
XS1679515038,607254.6454
XS1890709774,607214.4431
US26875PAN15,607029.5
FR0013515871,606997.7444
US29250RAW60,606993.5139
FR0013286838,606993.1235
US292505AJ36,606982.4
CA89353ZCB28,606961.6218
US871829AY37,606942.25
BE6299156735,606866.8246
XS1632897762,606843.6747
XS1640492994,606833.2566
US00206RAD44,606827.3548
XS1629387462,606815.9091
FR0013333002,606743.7698
US03073EAN58,606730.0833
US941053AH36,606664.5833
US418056AS62,606638.3611
US30040WAF59,606631.75
XS1907150350,606531.0658
US68233JBG85,606476.7057
US281020AM97,606405.5708
XS1576838376,606306.9147
XS1708192684,606286.5541
XS1693818285,606230.5973
XS1962513674,606115.3204
XS2065601937,606026.6451
XS1789623029,606011.3157
XS2177580250,605867.4328
XS1508912646,605864.9059
DE000DL19VD6,605858.2107
US30217AAB98,605828.9167
US98978VAN38,605789.3333
XS1973750869,605787.0634
XS2159887590,605712.5173
US740189AH88,605697.1667
XS1628004779,605681.295
XS1958646082,605634.2686
XS1886577615,605631.4714
XS1932866079,605618.6583
XS1028955091,605595.3131
US21036PBC14,605580.0833
US92340LAE92,605566.0667
XS1529854793,605545.9617
XS1722859532,605519.5129
FR0013258936,605509.6849
XS1685481332,605467.2694
XS1445566158,605407.75
US00817YAM03,605349.7917
CA17039AAP18,605347.2356
FR0012370872,605323.4556
XS1554456613,605247.5564
XS1881574591,605230.8303
XS1108679645,605150.2877
DE000CZ40K07,605146.7924
US67077MAX65,605144.0833
BE0002681626,605120.722
XS1757377400,604996.9606
XS1579033819,604977.2998
XS2177580508,604967.628
US893045AE41,604914.1083
XS1645494375,604905.8741
FR0013370137,604895.9296
XS2188805845,604839.8683
XS1713462403,604709.0305
XS1843434280,604671.6344
US25470DAG43,604661.75
XS0244171236,604628.033
FR0013153707,604624.6884
US96950FAN42,604613.5
CA89353ZBY30,604582.0076
XS2190255211,604550.6681
US12572QAJ40,604524.0833
FR0013182839,604481.1896
US29717PAU12,604444.6833
XS1999735688,604435.0908
XS2019815062,604397.547
XS1616410061,604316.0024
XS0612879576,604209.9647
XS1110299036,604197.8483
XS2056374353,604191.576
FR0013302197,604185.3422
XS1511781467,604182.2253
XS2190256706,604160.0838
XS1963744260,604154.103
XS2013539635,604117.6154
US963320AV88,603953.5
CA38141GWR15,603908.0645
US74834LBA70,603888.3333
XS2069310865,603879.25
XS2123371887,603876.8001
FR0013205069,603853.5071
XS1944388856,603849.6078
US743315AL75,603779.5333
XS1513055555,603710.8092
XS1026109204,603702.087
FR0012467520,603603.6896
FR0013266830,603591.7961
XS1917591411,603540.9506
US29246QAB14,603458.3333
XS2156607702,603418.4013
XS2132337697,603417.4367
US341081FD42,603387.8
XS1962595895,603349.4454
XS1917590876,603270.5109
XS2190961784,603259.5888
XS2103014457,603227.5861
XS1403014936,603213.1894
FR0013182342,603198.4063
US74834LBC37,603145.5833
XS1979446843,603123.7428
DE000A2R8NE1,603110.3782
XS1734548644,603099.1708
CA56501RAF34,603037.2369
XS1883278183,603016.3708
XS2034896840,602961.7
XS1794084068,602864.8405
US40052XAB64,602858.9722
XS1960260021,602837.6857
XS1623615546,602784.918
US013716AQ81,602769.4889
XS0306606921,602718.8717
XS2000538343,602709.8624
FR0013330115,602708.745
US26442UAG94,602642.1667
XS1808338542,602605.0297
XS1191116174,602598.5184
XS1517196272,602502.0106
US001192AK93,602470.8333
XS1705893789,602446.3823
US92940PAF18,602427.5
US03939CAB90,602415.5625
XS1843437036,602356.6223
XS1319652902,602355.9105
XS1807409450,602322.7148
XS1886402814,602275.2653
XS2020608548,602241.6966
US00774MAA36,602233.6067
FR0012949949,602170.8105
XS1558013360,602091.2524
XS1769090728,602038.4862
XS1533922263,602026.8463
US00774MAF23,601979.75
XS1864037541,601882.1022
XS2190979489,601867.1897
XS1683495136,601844.5518
ES0313679K13,601833.6523
US39121JAE01,601820.4872
XS1815116568,601751.8746
XS1810963147,601717.0911
US189054AW99,601713.6667
US806605AH42,601702.1329
BE0002602804,601603.6892
US00912XAW48,601582.05
XS1241052346,601567.967
US891906AE92,601544.5333
US65364UAL08,601535.9167
XS1080343277,601491.0751
US05724BAA70,601459.5833
FR0012770261,601448.2449
XS2193669657,601436.219
US01400EAC75,601393.2222
CA89353ZBZ05,601388.8706
XS1551285007,601349.241
FR0013430840,601298.1785
XS2189786226,601273.0334
XS1839680680,601269.1266
XS1550134602,601252.0445
XS2028900087,601219.2867
FR0013311347,601185.7622
US907818FD57,601154.8056
DE000A185QB3,601002.5958
US25746UCY38,601000.0833
XS2178769076,600996.7273
XS2187525949,600927.08
XS1799975765,600875.1179
US256677AF29,600767.375
CA63306AGE07,600758.789
DE000CZ40NG4,600755.4559
XS1878191219,600717.4085
XS1527737495,600669.2215
FR0012648590,600579.1089
BE0002645266,600561.6568
US842587CW55,600530.25
XS1725677543,600479.7924
US209111FS71,600430.6667
US654106AG82,600382.625
US00912XAX21,600312.6333
XS2169281131,600250.4978
XS1322048619,600242.9428
XS1223830677,600153.2909
US45138LBF94,600092.55
FR0013509718,599985.7484
XS1880919383,599977.1848
XS2011260531,599970.4412
XS2179917229,599954.79
XS1226306253,599948.9794
DE000BHY0A07,599809.6864
US04686JAB70,599751.9167
BE6311694010,599719.1743
XS2173114542,599712.3201
FR0013291556,599677.9779
XS2082472122,599675.2874
XS1574672397,599672.4803
DE000A19UR61,599669.3679
US01626PAG19,599657.5
JP525022BH65,599632.377
XS1716243719,599612.5741
XS1508586150,599575.7581
XS1974522853,599490.1611
XS1837975736,599482.8796
XS1707074941,599463.5751
FR0013342128,599439.8243
XS1509003361,599431.1971
XS2193960668,599425.5476
US911312AZ91,599404.7222
XS1288852939,599387.3199
BE6307427029,599369.2502
US53079EBE32,599342.3545
XS1115459528,599330.1592
XS1839105662,599306.8803
XS0295018070,599223.4374
XS1790931114,599191.8947
XS2188805688,599189.2424
XS1169353338,599166.026
XS1050454682,599007.9199
XS1719154574,598951.2965
XS1702964351,598938.3746
XS1918007458,598924.4657
US889184AD90,598920.3611
US13034VAD64,598881.75
US02209SBK87,598861.5556
XS1981823542,598824.5708
XS2190999834,598807.3533
XS1843435170,598786.8729
DE000A192ZH7,598766.4868
US88579YAW12,598757.9583
US15189TAV98,598743.9167
FR0013507837,598688.0452
US665859AT17,598680.0278
XS1152089345,598640.5194
XS1514149159,598639.6407
US959802AH24,598565.0133
DE000BHY0GA7,598541.3006
US98417EAN04,598521.686
DE000A254P51,598510.1095
XS0481057189,598498.4484
US67103HAG20,598482.75
FR0013266525,598406.4657
XS1576819079,598312.8631
US166754AS05,598281.3833
US540424AR93,598268.7917
US67077MAL28,598235.9825
US25468PCX24,598226.1667
XS2056399855,598193.2593
XS1942686962,598171.3639
XS1828032513,598138.024
US867224AD98,598137.2833
XS1376614118,598136.4297
XS1823623878,598030.3272
DE000A2GSFF1,598020.3704
XS1120081283,598007.8614
XS1242413166,598002.8242
XS1720761490,597964.6316
XS1592168451,597962.7777
XS1824235219,597897.4392
XS1577951129,597849.2901
XS1671760384,597848.8315
XS1877540465,597790.6749
FR0013409174,597769.7148
US460690BP43,597740.25
XS1550988569,597739.7686
FR0013429925,597662.6047
US29717PAT49,597658.1667
XS1234248919,597640.0722
XS1892240281,597603.5226
XS2118213888,597568.4638
BE6305977074,597538.4148
XS0405953257,597521.7576
XS1379591271,597448.0012
XS1880928459,597434.1226
US032654AM71,597419.1819
XS1515216650,597400.587
US101137AR84,597374.9747
XS1555815494,597344.4613
US13645RAY09,597335.6667
US84346LAA89,597314.1667
DE000BHY0BJ9,597304.7421
XS2082333787,597240.6627
XS1554112281,597209.4937
US30958QAA94,597174.75
US883556BG65,597172.5333
XS1197269647,597171.7859
XS0347920208,597168.5623
XS2189931335,597143.0716
XS2166122486,597099.7752
XS1758752635,597045.4841
XS1956022716,597029.6655
AU3CB0246239,597017.6418
FR0013517059,597000.4814
XS1837997979,596999.4683
XS1299286382,596919.8527
XS1235295539,596908.3379
XS1531345376,596895.4237
XS2102380776,596892.9073
US00206RJG83,596871.0314
US65120FAE43,596865.5
XS2015240083,596822.372
US14042E3Y48,596795.2578
DE000A289NX4,596778.979
XS1996441066,596762.5196
XS1871094931,596735.3776
US842400GQ05,596697.5
US416515AP98,596658.7936
XS1532765879,596583.0339
US680223AK06,596577.3611
XS1132789949,596544.7845
XS1996435928,596541.9377
XS2081500907,596508.5841
XS1844079738,596436.0681
XS2176686546,596434.4406
FR0012969020,596355.7435
XS2055104785,596334.8807
XS2008921947,596307.4058
XS2169243479,596160.4718
XS1677902162,596117.6978
US33767BAC37,596116.75
XS1377763161,596054.6477
XS2010331440,596043.6992
FR0013456431,596007.5286
US871829BH94,595942.1389
US08652BAA70,595884.25
US50065WAG15,595851.3
XS1883352335,595831.3946
XS1796208632,595820.2234
XS1422841202,595703.1639
XS1814402878,595677.5847
XS1935128956,595623.2672
US14042RNW78,595555.2494
FR0013477353,595522.6091
DE000CZ40MC5,595501.1499
CA89353ZBX56,595499.0285
US891906AB53,595479.775
XS1801780583,595479.4629
XS1918017259,595451.2634
XS1848875172,595360.2812
XS1912656375,595261.6516
FR0013299468,595224.2936
XS2063495811,595156.3957
US00774MAD74,595142.12
US891490AT14,595055.8656
DE000A182VS4,595029.2154
CA56502FAA99,594970.7805
XS1870225338,594970.2913
US277432AW04,594963.5
XS1827891869,594884.2777
US00914AAD46,594849.6
CA70632ZAN11,594831.5996
FR0013456449,594823.5274
XS2193734733,594815.0323
CA663307AL02,594793.4425
XS1793316834,594775.3694
XS1575474371,594671.3922
US341081EV58,594644.4017
XS1692396069,594587.0305
DE000A19B8D4,594568.1463
US461070AP91,594433.7222
US512807AX67,594432.4306
XS1405774990,594415.927
US681936BK50,594403.3028
XS1082660744,594302.2116
XS1991190361,594284.9123
US57636QAJ31,594265.3889
XS1886120168,594152.3278
XS1595523066,594107.2385
XS1938429922,594087.4497
DE000BHY0GU5,594054.8764
XS1936784831,593995.0876
US740816AM58,593909.25
US570535AV66,593897.1944
US907818EQ79,593861.5
XS1402176389,593860.5977
XS1527753187,593857.9931
AU3CB0248318,593785.263
US03027XAJ90,593766.6111
US89236TFT79,593763.3889
XS1788515788,593713.3609
BE0974365976,593709.3415
US015398AC46,593699.7917
DE000CZ40L63,593698.7304
US21036PBB31,593689.6111
XS2079678400,593631.5415
US641423CC04,593616.3333
US822582AT91,593616.0139
FR0013284247,593555.3522
XS1999902502,593553.7445
XS2166122304,593474.1292
US25243YAZ25,593399.8611
FR0013457025,593374.0151
US91529YAJ55,593329.8611
US904764BA48,593318.825
XS1998025008,593315.0755
FR0013298676,593297.2885
XS1531570221,593267.7613
US742718DB20,593236.8437
XS1677912393,593209.6079
XS2010044977,593179.2245
XS2009891479,593102.7092
US292480AH37,593093.3043
US494368CA98,593059.625
FR0013182821,593056.1651
XS1793287472,593008.0454
XS1996269061,592985.6014
DE000HLB4PT5,592973.8488
XS2193979254,592956.9193
XS1401197253,592945.7616
US74432QBD60,592943.7462
FR0013217346,592902.8652
XS1955169104,592872.6132
US29247QAA22,592871.5278
US595112BM49,592870.2222
XS2016070430,592824.2486
US126117AT75,592786.5
BE6307618965,592754.2477
XS2191362859,592724.2908
US00774MAG06,592704.6
XS2193956716,592701.4897
XS1576035155,592700.0186
XS1978200639,592696.4333
US67103HAH03,592641.5
XS1684785774,592630.4341
US10373QBA76,592595.5853
XS2083146964,592560.3197
XS2060691040,592293.93
FR0013447877,592246.5717
XS1982725159,592221.5713
US58013MER16,592174.2083
XS2117454871,592153.7654
XS1572429030,592148.0172
XS0414345974,592069.2209
FR0013480167,592017.2757
XS1945947635,591986.5812
XS1781346801,591974.7672
XS0998135718,591969.8386
XS1945125547,591941.0556
XS1640493372,591936.3261
XS2051655095,591929.3321
XS1421914745,591907.0969
XS1383389670,591823.5271
US209111EM11,591802.6222
XS0979476602,591795.2951
FR0013519279,591729.812
XS1433231377,591718.7427
US039483BC58,591710.1977
DE000GRN0016,591660.7266
XS2102924383,591543.3181
XS2126162069,591543.1695
XS1567475303,591542.996
XS1573192058,591503.0403
XS1849525057,591358.4829
US14149YAY41,591348.0222
US74445PAG72,591346.5556
US454889AM82,591339.7556
XS1716820029,591326.3358
FR0013218138,591284.4211
FR0013516051,591257.8889
